ORDER_DATE,ORDER_ID,CATEGORY,CUSTOMER,GRAND_TOTAL
2023-02-21,A2582,Ropa,877926,335266
2022-12-25,A2583,Smartphones,165264,954649
2023-01-07,A2584,Decoración,940799,326622
2023-01-01,A2585,Smartphones,193752,773650
2023-03-02,A2586,Muebles,349876,772460
2023-02-02,A2587,Belleza,757667,783438
2023-01-30,A2588,Herramientas,862158,465709
2022-12-30,A2589,Ropa,114574,803476
2022-12-23,A2590,Ropa,911255,492967
2023-01-14,A2591,Smartphones,671349,625730
2023-02-21,A2592,Ropa,446071,513126
2023-01-30,A2593,Smartphones,549474,549447
2023-01-12,A2594,Smartphones,388560,747016
2023-01-25,A2595,Belleza,644509,142542
2023-02-28,A2596,Ropa,711383,748964
2023-03-02,A2597,Belleza,176446,635663
2023-01-27,A2598,Muebles,74171,790399
2022-12-30,A2599,Smartphones,497148,639872
2022-12-10,A2600,Ropa,658346,163169
2022-12-13,A2601,Belleza,934162,292058
2022-12-18,A2602,Muebles,263881,631552
2023-01-07,A2603,Smartphones,255909,794026
2023-01-05,A2604,Muebles,84334,262934
2023-02-23,A2605,Decoración,588298,822292
2023-01-27,A2606,Muebles,33507,909035
2023-02-07,A2607,Muebles,5680,151750
2022-12-17,A2608,Muebles,875571,844556
2022-12-20,A2609,Herramientas,980802,690480
2023-01-05,A2610,Muebles,687788,946753
2022-12-04,A2611,Herramientas,866709,543987
2023-02-23,A2612,Herramientas,808853,127064
2022-12-11,A2613,Smartphones,323124,94888
2023-01-01,A2614,Smartphones,305227,567674
2022-12-26,A2615,Decoración,963313,655058
2023-01-16,A2616,Herramientas,204106,388988
2023-02-20,A2617,Belleza,77281,430211
2023-02-09,A2618,Smartphones,872456,662198
2022-12-09,A2619,Ropa,308303,766612
2023-01-13,A2620,Smartphones,518517,775620
2023-01-09,A2621,Belleza,251850,222413
2023-01-31,A2622,Muebles,917254,729588
2023-02-09,A2623,Herramientas,190616,244398
2022-12-22,A2624,Herramientas,664206,429229
2023-02-22,A2625,Herramientas,207336,527854
2022-12-18,A2626,Smartphones,415263,408736
2023-01-01,A2627,Herramientas,193818,659382
2023-02-12,A2628,Ropa,113149,213135
2023-01-03,A2629,Herramientas,473211,797906
2023-02-16,A2630,Muebles,194318,996198
2022-12-04,A2631,Smartphones,403476,995216
2023-02-10,A2632,Ropa,245564,826263
2023-01-17,A2633,Ropa,256605,462929
2022-12-24,A2634,Smartphones,146939,514927
2022-12-25,A2635,Decoración,172625,997897
2023-02-03,A2636,Herramientas,849641,428152
2022-12-10,A2637,Ropa,478004,271456
2023-02-09,A2638,Belleza,825083,910924
2022-12-21,A2639,Herramientas,443255,338797
2023-01-22,A2640,Muebles,349764,197770
2022-12-19,A2641,Belleza,201702,490811
2023-01-26,A2642,Belleza,804669,160000
2023-01-20,A2643,Smartphones,987772,932248
2023-02-07,A2644,Belleza,54652,754422
2022-12-10,A2645,Ropa,980054,743097
2023-01-14,A2646,Ropa,553554,568760
2022-12-23,A2647,Belleza,371971,747670
2023-01-18,A2648,Belleza,796704,698931
2023-02-28,A2649,Ropa,699305,413057
2023-01-14,A2650,Smartphones,972658,126075
2023-01-13,A2651,Herramientas,467990,243975
2022-12-17,A2652,Herramientas,510498,497222
2023-01-21,A2653,Decoración,149910,826106
2022-12-19,A2654,Decoración,387224,927609
2023-02-18,A2655,Herramientas,270885,862375
2023-01-18,A2656,Ropa,54608,558701
2022-12-18,A2657,Decoración,421493,393350
2023-01-05,A2658,Ropa,974752,671622
2023-02-28,A2659,Smartphones,40864,776015
2022-12-08,A2660,Herramientas,986287,304800
2022-12-05,A2661,Ropa,886299,642600
2022-12-05,A2662,Decoración,729205,454958
2023-02-27,A2663,Smartphones,377467,764869
2022-12-28,A2664,Belleza,613198,120099
2023-01-20,A2665,Belleza,827612,329431
2023-02-13,A2666,Decoración,937072,174955
2023-01-15,A2667,Ropa,271543,709734
2023-01-04,A2668,Ropa,486968,108407
2023-02-19,A2669,Smartphones,10092,767116
2023-02-18,A2670,Belleza,945364,131301
2023-01-02,A2671,Ropa,929752,222165
2023-02-19,A2672,Belleza,873265,565455
2023-02-15,A2673,Smartphones,995361,87618
2023-02-26,A2674,Belleza,659547,403608
2022-12-29,A2675,Herramientas,765363,503923
2023-01-04,A2676,Decoración,504522,137715
2022-12-12,A2677,Ropa,980029,117084
2022-12-23,A2678,Ropa,591493,784423
2023-01-21,A2679,Smartphones,398311,356324
2023-01-30,A2680,Muebles,584192,333483
2023-02-12,A2681,Decoración,108469,847131
2023-02-14,A2682,Herramientas,233393,744773
2022-12-08,A2683,Smartphones,892571,384017
2023-03-01,A2684,Belleza,45341,161100
2022-12-22,A2685,Muebles,744822,711291
2022-12-09,A2686,Herramientas,677063,842623
2022-12-12,A2687,Belleza,766481,864749
2022-12-24,A2688,Ropa,299628,542746
2022-12-21,A2689,Smartphones,699501,163501
2023-01-03,A2690,Decoración,183750,694262
2022-12-27,A2691,Ropa,566969,114036
2023-01-18,A2692,Ropa,160671,909953
2023-01-22,A2693,Decoración,816022,729756
2022-12-16,A2694,Decoración,93080,956818
2023-02-13,A2695,Ropa,404546,733750
2022-12-30,A2696,Herramientas,558014,762903
2023-01-03,A2697,Smartphones,352642,834967
2023-01-22,A2698,Decoración,872792,439163
2023-01-01,A2699,Decoración,164589,823565
2022-12-05,A2700,Herramientas,139564,416462
2023-01-27,A2701,Muebles,243168,716234
2022-12-13,A2702,Smartphones,215217,183241
2023-02-13,A2703,Herramientas,20151,498083
2023-02-12,A2704,Smartphones,30741,905153
2022-12-04,A2705,Decoración,343352,458651
2023-01-23,A2706,Muebles,721721,886914
2023-02-07,A2707,Ropa,782242,92857
2022-12-06,A2708,Decoración,900182,290729
2023-02-05,A2709,Smartphones,768101,480691
2022-12-05,A2710,Ropa,604366,525849
2022-12-08,A2711,Herramientas,644521,886893
2023-02-10,A2712,Belleza,182458,884834
2022-12-12,A2713,Smartphones,332847,811663
2023-01-06,A2714,Smartphones,458654,139556
2023-02-18,A2715,Decoración,619204,327941
2022-12-11,A2716,Ropa,91348,795810
2022-12-21,A2717,Smartphones,944240,749558
2022-12-13,A2718,Ropa,658959,676840
2022-12-12,A2719,Smartphones,253382,342227
2022-12-15,A2720,Smartphones,593037,754535
2023-01-22,A2721,Herramientas,725305,338485
2022-12-10,A2722,Herramientas,191972,542160
2022-12-05,A2723,Belleza,429078,578113
2023-01-29,A2724,Ropa,334536,274211
2023-02-19,A2725,Decoración,342594,766120
2022-12-18,A2726,Ropa,171781,861120
2023-01-28,A2727,Belleza,709812,794735
2023-02-24,A2728,Muebles,536788,160899
2023-01-17,A2729,Herramientas,456968,449777
2023-02-11,A2730,Smartphones,997530,719545
2023-01-29,A2731,Decoración,420851,414099
2022-12-13,A2732,Muebles,736468,570876
2022-12-07,A2733,Decoración,308255,113271
2023-02-08,A2734,Muebles,253553,725441
2022-12-17,A2735,Herramientas,936446,717580
2023-02-09,A2736,Herramientas,565853,422335
2022-12-05,A2737,Muebles,124049,454571
2023-01-30,A2738,Ropa,711034,278490
2023-01-20,A2739,Herramientas,269802,912209
2022-12-26,A2740,Smartphones,749073,710662
2023-01-10,A2741,Herramientas,614272,642508
2023-01-05,A2742,Decoración,337596,285546
2023-01-29,A2743,Belleza,94999,887705
2023-02-07,A2744,Decoración,63898,285099
2022-12-07,A2745,Muebles,541370,469370
2023-02-27,A2746,Decoración,695861,76221
2023-01-05,A2747,Herramientas,406796,471762
2023-01-12,A2748,Decoración,184568,846936
2022-12-16,A2749,Belleza,801682,511726
2022-12-23,A2750,Ropa,295936,939743
2023-02-22,A2751,Muebles,134214,348911
2022-12-14,A2752,Ropa,550051,520440
2023-01-21,A2753,Belleza,86675,394636
2022-12-10,A2754,Smartphones,652586,156982
2022-12-15,A2755,Smartphones,840759,893102
2023-02-06,A2756,Smartphones,390918,966790
2023-02-18,A2757,Muebles,60591,712586
2023-02-18,A2758,Ropa,300047,728929
2023-02-09,A2759,Belleza,757408,318154
2022-12-25,A2760,Smartphones,43891,519232
2023-01-29,A2761,Decoración,976317,52804
2023-02-09,A2762,Decoración,595057,293671
2023-02-02,A2763,Belleza,805956,652605
2023-01-22,A2764,Herramientas,975554,593004
2023-02-02,A2765,Decoración,293562,747065
2023-02-03,A2766,Ropa,34959,357807
2023-02-11,A2767,Ropa,324078,539345
2023-02-01,A2768,Muebles,520315,269198
2023-01-20,A2769,Ropa,95773,934492
2022-12-30,A2770,Smartphones,343962,411143
2022-12-18,A2771,Herramientas,873278,913581
2022-12-17,A2772,Herramientas,853853,491872
2022-12-24,A2773,Belleza,95412,216510
2023-02-21,A2774,Smartphones,82064,493933
2023-02-04,A2775,Belleza,593776,163470
2023-02-23,A2776,Ropa,471302,991805
2022-12-06,A2777,Decoración,744480,817541
2023-02-01,A2778,Belleza,535289,827781
2023-01-10,A2779,Belleza,849975,411618
2023-02-28,A2780,Ropa,383569,646489
2023-02-10,A2781,Belleza,311425,215009
2022-12-15,A2782,Smartphones,195263,809998
2023-01-24,A2783,Muebles,372286,163209
2022-12-19,A2784,Decoración,498513,859327
2023-03-02,A2785,Ropa,767711,453225
2023-01-20,A2786,Muebles,81738,987115
2023-01-28,A2787,Herramientas,349891,524153
2023-02-02,A2788,Smartphones,218630,735651
2022-12-09,A2789,Muebles,86697,301034
2023-01-10,A2790,Muebles,222267,939618
2022-12-18,A2791,Decoración,390152,516807
2023-02-22,A2792,Herramientas,998677,872616
2022-12-22,A2793,Decoración,927821,922199
2022-12-27,A2794,Herramientas,317460,376347
2023-02-09,A2795,Decoración,285147,296380
2022-12-24,A2796,Decoración,684091,891293
2023-02-24,A2797,Ropa,292120,660647
2022-12-06,A2798,Smartphones,316747,669495
2023-02-24,A2799,Herramientas,551784,176542
2023-01-09,A2800,Ropa,909977,885352
2022-12-03,A2801,Herramientas,507023,558669
2023-02-11,A2802,Muebles,744158,654215
2022-12-08,A2803,Belleza,500665,543788
2023-02-25,A2804,Smartphones,60729,138652
2022-12-15,A2805,Ropa,798223,922409
2023-01-05,A2806,Belleza,390645,502585
2023-02-24,A2807,Decoración,587323,784626
2023-01-02,A2808,Belleza,229475,677572
2023-01-01,A2809,Belleza,74621,715076
2023-02-03,A2810,Herramientas,147601,157223
2023-01-15,A2811,Muebles,702661,617872
2023-02-04,A2812,Smartphones,785485,84054
2023-02-02,A2813,Belleza,784026,699465
2023-02-25,A2814,Decoración,723308,236299
2023-02-02,A2815,Decoración,259395,258508
2023-01-02,A2816,Herramientas,587988,668137
2023-01-14,A2817,Smartphones,819894,874581
2022-12-05,A2818,Muebles,348871,304783
2022-12-12,A2819,Belleza,358491,491318
2023-02-16,A2820,Ropa,702090,727250
2023-01-02,A2821,Muebles,238669,337937
2022-12-18,A2822,Smartphones,859972,951909
2023-02-01,A2823,Muebles,160994,97505
2023-01-18,A2824,Muebles,125002,401633
2022-12-16,A2825,Belleza,634365,285886
2023-01-03,A2826,Ropa,559263,104452
2022-12-23,A2827,Muebles,164855,313554
2022-12-31,A2828,Decoración,546053,613169
2023-03-01,A2829,Herramientas,84441,352165
2022-12-14,A2830,Herramientas,766751,261121
2023-01-21,A2831,Decoración,244116,559284
2022-12-15,A2832,Decoración,637127,900317
2022-12-28,A2833,Smartphones,962942,850557
2023-02-09,A2834,Herramientas,637941,339592
2023-01-31,A2835,Muebles,861108,282536
2023-03-02,A2836,Belleza,543897,419569
2023-02-19,A2837,Muebles,327459,390042
2022-12-08,A2838,Ropa,29181,628726
2023-02-25,A2839,Decoración,958799,695364
2023-02-18,A2840,Herramientas,913782,455947
2023-01-26,A2841,Belleza,602485,670848
2022-12-11,A2842,Herramientas,225931,106856
2023-02-04,A2843,Ropa,324039,184346
2022-12-08,A2844,Belleza,645654,505259
2022-12-21,A2845,Smartphones,732912,690997
2023-01-23,A2846,Belleza,867306,988299
2023-02-17,A2847,Decoración,130722,221370
2022-12-17,A2848,Belleza,393286,997204
2022-12-28,A2849,Belleza,731511,828645
2023-02-14,A2850,Decoración,615410,633963
2022-12-09,A2851,Ropa,899824,777466
2023-01-13,A2852,Muebles,890185,714678
2023-02-13,A2853,Muebles,377975,184598
2023-02-12,A2854,Ropa,63580,178466
2022-12-25,A2855,Belleza,679393,616871
2023-02-11,A2856,Decoración,995680,264547
2023-01-05,A2857,Muebles,942959,801658
2023-01-13,A2858,Decoración,221083,272028
2022-12-14,A2859,Belleza,947538,229746
2023-02-17,A2860,Belleza,209968,571629
2023-02-01,A2861,Herramientas,398711,429001
2022-12-29,A2862,Herramientas,997471,580296
2022-12-04,A2863,Muebles,664027,387606
2022-12-07,A2864,Herramientas,261415,368658
2023-02-19,A2865,Smartphones,646664,134855
2022-12-13,A2866,Ropa,422170,390487
2023-02-09,A2867,Herramientas,433479,426920
2022-12-31,A2868,Belleza,810870,933456
2023-02-20,A2869,Muebles,698606,283856
2022-12-29,A2870,Decoración,423601,363933
2023-01-08,A2871,Herramientas,867060,295331
2023-02-09,A2872,Smartphones,147341,447999
2023-02-20,A2873,Herramientas,721156,503236
2023-01-25,A2874,Belleza,337144,580789
2023-02-27,A2875,Herramientas,592623,879248
2023-02-28,A2876,Belleza,781724,146295
2023-01-19,A2877,Belleza,157305,689143
2022-12-22,A2878,Belleza,890603,637311
2023-02-19,A2879,Muebles,173885,489007
2023-01-11,A2880,Muebles,727992,844713
2023-01-12,A2881,Smartphones,239715,886782
2023-03-02,A2882,Belleza,481020,541312
2023-01-28,A2883,Belleza,595088,592000
2022-12-27,A2884,Ropa,160826,716727
2023-01-25,A2885,Decoración,539210,729299
2022-12-29,A2886,Herramientas,94652,107692
2022-12-27,A2887,Smartphones,363509,928544
2023-01-19,A2888,Muebles,572054,319869
2023-01-01,A2889,Belleza,88871,217857
2022-12-28,A2890,Ropa,978383,429794
2022-12-21,A2891,Smartphones,660841,238850
2023-01-17,A2892,Belleza,961605,398100
2023-01-08,A2893,Belleza,169048,540567
2023-01-07,A2894,Smartphones,750029,978502
2022-12-20,A2895,Ropa,847157,863009
2023-02-18,A2896,Decoración,129486,634144
2023-01-15,A2897,Belleza,484079,348345
2023-01-25,A2898,Smartphones,602378,594366
2023-01-01,A2899,Smartphones,887340,419438
2023-02-15,A2900,Ropa,803130,369891
2023-01-09,A2901,Smartphones,8514,258924
2023-02-26,A2902,Muebles,754326,323879
2023-01-10,A2903,Muebles,403795,409834
2023-02-25,A2904,Muebles,459965,191061
2022-12-27,A2905,Belleza,618474,456127
2022-12-04,A2906,Decoración,796455,662726
2023-01-22,A2907,Belleza,27907,857942
2023-02-23,A2908,Ropa,875436,977693
2022-12-08,A2909,Herramientas,387857,403563
2023-01-08,A2910,Ropa,477725,691224
2023-02-12,A2911,Muebles,368848,675325
2023-01-03,A2912,Smartphones,700932,684825
2023-02-02,A2913,Ropa,366292,509982
2023-01-14,A2914,Muebles,506265,263576
2023-02-25,A2915,Belleza,106514,82382
2023-01-12,A2916,Ropa,332565,942137
2023-01-05,A2917,Muebles,190034,886110
2022-12-07,A2918,Decoración,63425,202600
2023-01-28,A2919,Belleza,436251,692041
2023-02-27,A2920,Smartphones,909060,739271
2023-02-25,A2921,Herramientas,13013,270966
2023-01-01,A2922,Smartphones,107638,668433
2022-12-12,A2923,Smartphones,477748,72288
2023-02-14,A2924,Decoración,411964,149825
2023-02-07,A2925,Smartphones,256072,659912
2022-12-06,A2926,Muebles,915448,849606
2023-02-28,A2927,Decoración,800805,676783
2023-02-04,A2928,Belleza,146950,79459
2022-12-30,A2929,Belleza,471948,122584
2023-01-29,A2930,Decoración,163044,934547
2023-01-20,A2931,Decoración,316631,602440
2022-12-29,A2932,Smartphones,17570,875010
2023-02-27,A2933,Herramientas,76630,550417
2023-02-26,A2934,Muebles,650607,342551
2023-02-09,A2935,Muebles,76286,919732
2023-02-24,A2936,Smartphones,708460,710440
2023-02-09,A2937,Smartphones,633137,313490
2022-12-14,A2938,Smartphones,356715,588519
2023-02-04,A2939,Decoración,832672,314305
2022-12-31,A2940,Muebles,533010,366769
2023-01-18,A2941,Decoración,580391,402526
2023-03-01,A2942,Belleza,52742,591960
2023-01-27,A2943,Belleza,888732,124417
2023-02-11,A2944,Muebles,712199,756867
2022-12-04,A2945,Smartphones,100530,912909
2023-01-15,A2946,Decoración,124568,966966
2023-02-09,A2947,Ropa,170822,568363
2023-02-05,A2948,Herramientas,41259,968555
2023-02-28,A2949,Herramientas,423888,268059
2023-01-17,A2950,Smartphones,415339,65013
2023-01-15,A2951,Muebles,538375,692210
2022-12-17,A2952,Ropa,142087,780105
2023-03-01,A2953,Decoración,39658,302192
2023-01-19,A2954,Muebles,138579,285855
2023-02-26,A2955,Belleza,163709,901241
2023-02-18,A2956,Smartphones,891590,346573
2023-02-02,A2957,Decoración,490712,965005
2022-12-26,A2958,Muebles,562190,401189
2022-12-16,A2959,Decoración,101221,895858
2023-02-27,A2960,Muebles,119515,162339
2023-02-14,A2961,Belleza,645301,666856
2022-12-28,A2962,Muebles,334916,352090
2023-01-14,A2963,Ropa,923501,908376
2023-02-27,A2964,Herramientas,528940,521092
2022-12-19,A2965,Belleza,143633,672041
2022-12-28,A2966,Ropa,542015,738259
2022-12-07,A2967,Smartphones,301514,490200
2023-01-06,A2968,Belleza,648400,178960
2023-01-01,A2969,Herramientas,983629,505703
2023-01-14,A2970,Muebles,167540,207828
2022-12-26,A2971,Herramientas,552014,628676
2023-01-18,A2972,Herramientas,407341,504787
2022-12-04,A2973,Muebles,952725,142886
2023-02-26,A2974,Smartphones,339402,702151
2023-01-25,A2975,Herramientas,250358,605319
2022-12-15,A2976,Smartphones,818285,591670
2022-12-17,A2977,Smartphones,499655,968775
2023-01-03,A2978,Muebles,798081,267158
2023-01-24,A2979,Ropa,912684,783874
2023-02-19,A2980,Muebles,685769,485492
2023-01-05,A2981,Herramientas,839888,414646
2023-01-06,A2982,Belleza,370439,810949
2023-03-01,A2983,Muebles,105976,271989
2023-01-13,A2984,Smartphones,650183,93266
2022-12-08,A2985,Herramientas,968092,766433
2022-12-13,A2986,Belleza,403743,332495
2022-12-24,A2987,Smartphones,922496,371051
2023-01-13,A2988,Ropa,107448,144651
2023-01-30,A2989,Herramientas,832459,94609
2022-12-15,A2990,Muebles,867261,904295
2023-01-20,A2991,Muebles,668932,611525
2022-12-09,A2992,Decoración,162763,357251
2022-12-15,A2993,Belleza,981078,662542
2022-12-19,A2994,Ropa,876257,633564
2022-12-18,A2995,Muebles,692266,619736
2023-02-03,A2996,Herramientas,922039,537185
2023-02-25,A2997,Decoración,829532,546436
2022-12-27,A2998,Ropa,605035,51342
2023-01-06,A2999,Decoración,915893,124942
2023-01-27,A3000,Decoración,688540,848065
2023-01-21,A3001,Decoración,626465,111902
2023-01-04,A3002,Belleza,946621,546308
2023-01-24,A3003,Herramientas,356958,412653
2023-01-17,A3004,Herramientas,45259,402213
2022-12-16,A3005,Belleza,968869,336617
2023-01-21,A3006,Herramientas,702042,138605
2023-01-31,A3007,Belleza,809641,436342
2023-01-16,A3008,Decoración,444019,827984
2022-12-11,A3009,Ropa,267282,896141
2023-02-18,A3010,Smartphones,667779,203933
2023-02-25,A3011,Ropa,324661,595915
2022-12-30,A3012,Ropa,898818,402064
2023-02-28,A3013,Decoración,904725,720748
2023-01-04,A3014,Ropa,325062,260227
2023-02-06,A3015,Smartphones,623065,72832
2022-12-24,A3016,Belleza,708871,385947
2023-02-27,A3017,Muebles,590300,602696
2023-02-05,A3018,Belleza,901044,433182
2023-01-02,A3019,Ropa,135969,845470
2023-02-14,A3020,Smartphones,71732,761633
2023-01-10,A3021,Smartphones,535252,248768
2022-12-30,A3022,Decoración,373387,579053
2023-02-24,A3023,Decoración,897678,726774
2022-12-03,A3024,Muebles,618839,117358
2022-12-16,A3025,Herramientas,961309,152394
2023-01-08,A3026,Ropa,96806,749415
2022-12-16,A3027,Smartphones,871422,319536
2023-02-01,A3028,Ropa,856629,130860
2023-02-17,A3029,Decoración,42889,201798
2023-02-03,A3030,Muebles,954958,729569
2023-02-03,A3031,Smartphones,783419,472693
2023-02-04,A3032,Belleza,144513,528296
2022-12-21,A3033,Belleza,919653,263910
2023-02-12,A3034,Ropa,13730,538617
2022-12-07,A3035,Herramientas,306609,714651
2023-02-08,A3036,Belleza,38190,97528
2022-12-27,A3037,Ropa,531484,83171
2023-02-10,A3038,Ropa,737431,303703
2023-02-22,A3039,Smartphones,90353,74353
2023-01-02,A3040,Ropa,961595,256896
2023-02-24,A3041,Smartphones,402910,634649
2023-01-19,A3042,Belleza,839510,965356
2023-02-10,A3043,Ropa,896015,822544
2022-12-28,A3044,Herramientas,842088,464639
2022-12-30,A3045,Belleza,934837,407198
2023-01-16,A3046,Smartphones,535335,411033
2023-01-03,A3047,Belleza,362163,191791
2022-12-17,A3048,Ropa,775803,635878
2022-12-11,A3049,Smartphones,942454,610660
2022-12-06,A3050,Decoración,424475,806753
2022-12-18,A3051,Ropa,70207,715130
2023-01-18,A3052,Herramientas,194075,446413
2023-01-25,A3053,Belleza,693576,449827
2022-12-05,A3054,Decoración,437265,362040
2023-01-30,A3055,Belleza,53015,997405
2023-02-28,A3056,Smartphones,565622,114836
2023-01-26,A3057,Herramientas,700272,356922
2023-01-30,A3058,Muebles,789061,545260
2023-02-21,A3059,Belleza,317459,89863
2022-12-03,A3060,Ropa,373863,900234
2022-12-05,A3061,Belleza,796506,427313
2022-12-17,A3062,Decoración,256378,556199
2022-12-12,A3063,Decoración,782828,456828
2023-01-28,A3064,Belleza,2582,425877
2023-02-25,A3065,Belleza,792113,333468
2022-12-14,A3066,Herramientas,945131,440756
2023-02-14,A3067,Ropa,944834,790616
